epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,1109.07,1.21155,1.74206,0.69076,0.92393,0.93724,0.91908,0.9753,0.62289,0.92288,0.89231,0.94821,0.51164,1.21712,2.03273,0.61698,0.8613,0.00176834,0.00176834,0.00176834
119,1118.62,1.22779,1.73261,0.77425,0.93957,0.87973,0.95655,0.97254,0.58346,0.92442,0.91538,0.95058,0.50485,1.3068,2.1055,0.60916,0.87513,0.00176636,0.00176636,0.00176636
120,1128.43,1.15989,1.67893,0.64587,0.91339,0.948,0.88462,0.96302,0.62229,0.95272,0.89231,0.94149,0.52128,1.18658,2.05254,0.65168,0.86254,0.00176438,0.00176438,0.00176438
121,1138.24,1.1457,1.67725,0.65093,0.92178,0.95722,0.86055,0.95575,0.61803,0.96577,0.86824,0.94621,0.49967,1.21953,2.04712,0.61134,0.86119,0.0017624,0.0017624,0.0017624
122,1148.09,1.16281,1.73618,0.65369,0.93224,0.94334,0.92308,0.97132,0.61652,0.9711,0.89231,0.95238,0.51247,1.24341,1.968,0.59723,0.86253,0.00176042,0.00176042,0.00176042
123,1157.66,1.14317,1.67105,0.62411,0.91731,0.93678,0.93846,0.98294,0.56624,0.95094,0.93077,0.9615,0.49835,1.39069,2.08281,0.61007,0.88641,0.00175844,0.00175844,0.00175844
124,1166.83,1.18383,1.7244,0.6486,0.92782,0.93621,0.93846,0.97787,0.6037,0.9599,0.92078,0.9587,0.56096,1.25988,1.93992,0.60199,0.87373,0.00175646,0.00175646,0.00175646
125,1176.1,1.16734,1.7006,0.63835,0.92159,0.96777,0.92397,0.98527,0.6132,0.97244,0.91538,0.95973,0.52214,1.22938,1.91876,0.57255,0.85728,0.00175448,0.00175448,0.00175448
126,1185.66,1.17477,1.68692,0.62886,0.92597,0.96121,0.9532,0.9782,0.60511,0.94566,0.93846,0.96146,0.5104,1.27106,1.94964,0.58086,0.86375,0.0017525,0.0017525,0.0017525
127,1194.82,1.18071,1.72114,0.6469,0.92929,0.96806,0.93252,0.98156,0.66661,0.95378,0.95244,0.96837,0.56929,1.06964,1.69158,0.54067,0.83906,0.00175052,0.00175052,0.00175052
