epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,1121.13,1.1799,1.69889,0.6106,0.92407,0.91471,0.87783,0.92949,0.63888,0.88859,0.8481,0.89443,0.38065,1.14976,1.82514,0.65526,0.86373,0.00175844,0.00175844,0.00175844
124,1129.99,1.15221,1.69666,0.62655,0.92778,0.93504,0.85294,0.92541,0.63005,0.93193,0.83629,0.90213,0.4344,1.14878,1.79296,0.64344,0.86168,0.00175646,0.00175646,0.00175646
125,1139.31,1.17004,1.70573,0.62692,0.92594,0.92277,0.86878,0.92573,0.62082,0.91761,0.83484,0.89458,0.40763,1.1796,1.79286,0.6557,0.86043,0.00175448,0.00175448,0.00175448
126,1148.34,1.14477,1.70243,0.62171,0.91837,0.92205,0.85632,0.92848,0.62292,0.91935,0.82533,0.9032,0.37624,1.20651,1.77631,0.64883,0.8652,0.0017525,0.0017525,0.0017525
127,1157.45,1.15072,1.73505,0.63711,0.92924,0.9223,0.8733,0.93538,0.64709,0.93123,0.82721,0.90338,0.39618,1.10768,1.74224,0.62876,0.85793,0.00175052,0.00175052,0.00175052
128,1166.82,1.12535,1.64745,0.61314,0.91114,0.93433,0.85973,0.93574,0.65153,0.93217,0.84163,0.91311,0.40604,1.09255,1.73054,0.64187,0.85784,0.00174854,0.00174854,0.00174854
129,1176.38,1.10692,1.62096,0.61296,0.90833,0.92821,0.87753,0.9324,0.63702,0.92314,0.8371,0.90807,0.39405,1.15876,1.74209,0.65947,0.85925,0.00174656,0.00174656,0.00174656
130,1185.66,1.16284,1.70319,0.63708,0.90786,0.93646,0.86692,0.93605,0.62325,0.94344,0.83937,0.91014,0.40943,1.17916,1.75696,0.64833,0.85854,0.00174458,0.00174458,0.00174458
131,1195.07,1.13729,1.72599,0.62654,0.92396,0.94238,0.851,0.928,0.60227,0.91673,0.79186,0.87677,0.32739,1.27839,1.91478,0.67036,0.87238,0.0017426,0.0017426,0.0017426
132,1204.49,1.12096,1.62214,0.63168,0.91201,0.94284,0.8584,0.93217,0.61539,0.93469,0.80945,0.89066,0.34326,1.23996,1.8209,0.64484,0.8696,0.00174062,0.00174062,0.00174062
133,1213.63,1.12324,1.67532,0.60981,0.91587,0.93021,0.87452,0.93906,0.58625,0.91083,0.83032,0.89786,0.39669,1.3515,1.87552,0.65777,0.87339,0.00173864,0.00173864,0.00173864
134,1222.98,1.16637,1.70487,0.62202,0.93417,0.91582,0.88607,0.93179,0.54422,0.89086,0.82579,0.87815,0.34009,1.51562,2.05893,0.69237,0.88992,0.00173666,0.00173666,0.00173666
135,1232.22,1.11346,1.62465,0.60763,0.914,0.94565,0.86611,0.92807,0.62148,0.91832,0.83942,0.88754,0.36786,1.18578,1.72957,0.63176,0.8647,0.00173468,0.00173468,0.00173468
136,1241.75,1.1225,1.66422,0.61763,0.92564,0.94274,0.87104,0.9373,0.60368,0.89621,0.82805,0.8752,0.36975,1.26453,1.87976,0.65948,0.86358,0.0017327,0.0017327,0.0017327
137,1251.2,1.16605,1.74159,0.61756,0.9137,0.94014,0.8733,0.93748,0.63244,0.92734,0.83484,0.90122,0.41032,1.16152,1.71028,0.63689,0.85822,0.00173072,0.00173072,0.00173072
138,1260.4,1.14715,1.70338,0.63024,0.90241,0.95646,0.86199,0.93093,0.58443,0.92925,0.80769,0.86972,0.33477,1.33554,1.8851,0.67035,0.86785,0.00172874,0.00172874,0.00172874
139,1269.58,1.1627,1.74338,0.62917,0.92977,0.94138,0.87199,0.94126,0.62393,0.93213,0.83897,0.90013,0.39244,1.19124,1.75648,0.62826,0.85959,0.00172676,0.00172676,0.00172676
140,1278.93,1.0942,1.60002,0.58789,0.89759,0.93902,0.8552,0.93366,0.61951,0.91336,0.82353,0.88769,0.38365,1.19723,1.81213,0.64002,0.86366,0.00172478,0.00172478,0.00172478
141,1288.16,1.14553,1.6276,0.60425,0.90627,0.92966,0.86721,0.92919,0.60802,0.90744,0.82579,0.88643,0.37103,1.25393,1.87989,0.6758,0.86863,0.0017228,0.0017228,0.0017228
142,1297.36,1.13979,1.65676,0.71428,0.90952,0.93447,0.87113,0.9392,0.62567,0.92767,0.84151,0.91383,0.41314,1.21683,1.86646,0.66831,0.86983,0.00172082,0.00172082,0.00172082
143,1306.71,1.13876,1.6293,0.60941,0.89999,0.94169,0.87698,0.93315,0.64343,0.92014,0.83258,0.90292,0.42207,1.12301,1.65398,0.61883,0.86012,0.00171884,0.00171884,0.00171884
144,1315.99,1.13047,1.70067,0.64141,0.91957,0.93856,0.86406,0.93403,0.58517,0.90818,0.84615,0.91096,0.41822,1.35998,1.76902,0.64777,0.87269,0.00171686,0.00171686,0.00171686
145,1324.94,1.26896,1.85359,0.82936,0.94187,0.92379,0.86652,0.93652,0.62683,0.92395,0.81674,0.91044,0.42045,1.15036,1.71874,0.63018,0.85842,0.00171488,0.00171488,0.00171488
146,1334.27,1.11843,1.68698,0.62825,0.91768,0.9405,0.85827,0.92843,0.61749,0.90655,0.80995,0.86885,0.32889,1.21836,1.82384,0.6523,0.86532,0.0017129,0.0017129,0.0017129
147,1343.4,1.14815,1.71974,0.64902,0.92959,0.93857,0.85747,0.91392,0.62412,0.90596,0.82805,0.86708,0.36187,1.17289,1.7795,0.63617,0.86416,0.00171092,0.00171092,0.00171092
148,1352.47,1.16313,1.66601,0.61774,0.90198,0.89957,0.87141,0.92994,0.62577,0.92802,0.83484,0.90909,0.43497,1.16269,1.62247,0.63416,0.85513,0.00170894,0.00170894,0.00170894
149,1361.85,1.12392,1.66543,0.61333,0.90668,0.92855,0.8733,0.92774,0.59373,0.91982,0.83258,0.90009,0.35968,1.29754,1.81966,0.66237,0.86917,0.00170696,0.00170696,0.00170696
150,1370.95,1.11844,1.63134,0.60635,0.92629,0.93854,0.86378,0.93039,0.6477,0.92587,0.84767,0.91382,0.41139,1.09564,1.73938,0.61556,0.85934,0.00170498,0.00170498,0.00170498
151,1380.42,1.12653,1.61123,0.60627,0.90947,0.93607,0.8552,0.92299,0.57127,0.9198,0.8303,0.89363,0.34931,1.39878,1.99088,0.68393,0.87654,0.001703,0.001703,0.001703
152,1389.5,1.11218,1.58357,0.60269,0.90564,0.93828,0.85986,0.93406,0.6076,0.93435,0.82579,0.90269,0.37167,1.28798,1.80366,0.66329,0.87012,0.00170102,0.00170102,0.00170102
153,1398.6,1.133,1.69622,0.60558,0.90978,0.93879,0.86652,0.9372,0.6267,0.93337,0.82805,0.89747,0.38863,1.18997,1.73201,0.62974,0.86454,0.00169904,0.00169904,0.00169904
154,1407.63,1.07162,1.5876,0.60633,0.89899,0.93709,0.86652,0.93238,0.59532,0.92423,0.82787,0.89296,0.37385,1.25653,1.72399,0.63706,0.86409,0.00169706,0.00169706,0.00169706
155,1416.21,1.12515,1.65262,0.60648,0.90378,0.94954,0.86652,0.92253,0.60962,0.92083,0.81581,0.87312,0.35522,1.22887,1.76553,0.62695,0.86377,0.00169508,0.00169508,0.00169508
156,1425.05,1.15975,1.76258,0.61368,0.92803,0.9427,0.85602,0.91741,0.62129,0.91577,0.82805,0.87722,0.38135,1.14396,1.76551,0.62636,0.86369,0.0016931,0.0016931,0.0016931
157,1433.68,1.14463,1.71792,0.62452,0.9139,0.93536,0.85125,0.92591,0.6057,0.91668,0.82353,0.89403,0.3897,1.22275,1.75154,0.65257,0.8621,0.00169112,0.00169112,0.00169112
158,1442.43,1.1115,1.69872,0.6062,0.91457,0.93532,0.85058,0.92353,0.56373,0.90818,0.81674,0.87389,0.33058,1.34468,1.91575,0.68327,0.8692,0.00168914,0.00168914,0.00168914
159,1451.4,1.1442,1.70613,0.61748,0.90935,0.93965,0.85973,0.91967,0.61625,0.93029,0.82805,0.88758,0.39179,1.19538,1.77578,0.63166,0.86152,0.00168716,0.00168716,0.00168716
160,1461.34,1.12267,1.67607,0.61691,0.91647,0.92373,0.87678,0.92332,0.63826,0.91953,0.82727,0.89955,0.43513,1.11074,1.63387,0.61561,0.85341,0.00168518,0.00168518,0.00168518
161,1471.09,1.11604,1.62165,0.60869,0.91114,0.92102,0.88009,0.94231,0.64893,0.91888,0.8201,0.90498,0.3951,1.14465,1.66302,0.61313,0.85727,0.0016832,0.0016832,0.0016832
162,1480.47,1.14875,1.75438,0.61961,0.92413,0.94937,0.85294,0.9362,0.61957,0.92147,0.823,0.90015,0.398,1.22607,1.73301,0.6464,0.8598,0.00168122,0.00168122,0.00168122
163,1490.04,1.08657,1.60956,0.59358,0.909,0.92912,0.86652,0.93313,0.62783,0.92125,0.8469,0.92017,0.44182,1.17838,1.75859,0.66057,0.85685,0.00167924,0.00167924,0.00167924
164,1499.84,1.13136,1.65631,0.62085,0.92358,0.94471,0.85294,0.93153,0.61133,0.90209,0.81291,0.86235,0.34892,1.21943,1.72118,0.64887,0.8662,0.00167726,0.00167726,0.00167726
165,1509.46,1.10333,1.58559,0.60202,0.90169,0.91923,0.87783,0.93282,0.6015,0.90986,0.82579,0.88969,0.38619,1.23934,1.73652,0.65539,0.86501,0.00167528,0.00167528,0.00167528
166,1519.14,1.20273,1.73583,0.60593,0.91888,0.91508,0.87765,0.93756,0.65659,0.93084,0.83937,0.90997,0.45445,1.06553,1.6251,0.60523,0.85426,0.0016733,0.0016733,0.0016733
167,1528.73,1.08711,1.61208,0.6054,0.90934,0.92778,0.872,0.93364,0.64124,0.90648,0.82579,0.88825,0.38242,1.1573,1.81142,0.64361,0.8632,0.00167132,0.00167132,0.00167132
168,1538.6,1.19322,1.7222,0.62543,0.91812,0.92762,0.86986,0.92941,0.65551,0.92206,0.83032,0.90513,0.41851,1.05958,1.5941,0.59794,0.85605,0.00166934,0.00166934,0.00166934
169,1548.09,1.16831,1.64979,0.60663,0.90744,0.93784,0.87104,0.93576,0.6201,0.90358,0.86928,0.91475,0.43722,1.25012,1.69861,0.63665,0.86399,0.00166736,0.00166736,0.00166736
170,1557.26,1.09724,1.60266,0.59729,0.91567,0.93788,0.86652,0.92902,0.59283,0.91501,0.84615,0.8881,0.3556,1.34551,1.88578,0.64952,0.87276,0.00166538,0.00166538,0.00166538
171,1566.44,1.10724,1.60996,0.58794,0.90595,0.92158,0.8733,0.93294,0.59336,0.88422,0.83937,0.88576,0.34155,1.35209,1.94834,0.67362,0.87662,0.0016634,0.0016634,0.0016634
172,1575.67,1.1806,1.72755,0.60977,0.93001,0.92451,0.88661,0.93557,0.62507,0.90907,0.84163,0.90238,0.38211,1.21117,1.87661,0.65787,0.8663,0.00166142,0.00166142,0.00166142
173,1584.59,1.0621,1.57187,0.58028,0.90194,0.93842,0.85973,0.92234,0.57654,0.90131,0.80587,0.87016,0.33176,1.33844,1.91873,0.67747,0.87656,0.00165944,0.00165944,0.00165944
174,1593.54,1.09299,1.58847,0.59518,0.90733,0.92949,0.86496,0.9173,0.63728,0.90597,0.82835,0.88489,0.41671,1.12307,1.61043,0.61422,0.86024,0.00165746,0.00165746,0.00165746
175,1602.35,1.11105,1.61058,0.59675,0.91058,0.92913,0.86878,0.92642,0.63662,0.90159,0.83258,0.89501,0.42586,1.13876,1.61585,0.62855,0.86075,0.00165548,0.00165548,0.00165548
176,1611.24,1.11718,1.65303,0.59346,0.91689,0.92728,0.86549,0.92052,0.58631,0.88367,0.80776,0.86991,0.34449,1.32779,1.94334,0.66321,0.87322,0.0016535,0.0016535,0.0016535
177,1619.98,1.13441,1.65556,0.60808,0.92007,0.91029,0.8733,0.92995,0.66089,0.93256,0.83032,0.91346,0.40736,1.08556,1.74138,0.63052,0.85855,0.00165152,0.00165152,0.00165152
178,1629.13,1.14191,1.67123,0.60341,0.91452,0.93288,0.86425,0.93056,0.67055,0.92468,0.83329,0.90805,0.42348,1.0587,1.66368,0.61552,0.85741,0.00164954,0.00164954,0.00164954
179,1638.23,1.10446,1.65255,0.60168,0.91226,0.94043,0.85721,0.93376,0.62727,0.92829,0.83032,0.90887,0.41243,1.19246,1.61567,0.61598,0.86104,0.00164756,0.00164756,0.00164756
180,1647.15,1.14007,1.658,0.6094,0.90924,0.94132,0.87099,0.93799,0.64901,0.9224,0.84615,0.91398,0.43486,1.10803,1.58536,0.60077,0.85654,0.00164558,0.00164558,0.00164558
181,1656.11,1.07126,1.53836,0.57974,0.89687,0.92615,0.87104,0.92965,0.66138,0.92126,0.81222,0.89292,0.4143,1.0444,1.64375,0.58949,0.85458,0.0016436,0.0016436,0.0016436
182,1665.4,1.21866,1.81243,0.6136,0.915,0.92903,0.8733,0.9309,0.58262,0.90026,0.83258,0.89108,0.39771,1.34429,1.87093,0.65919,0.87182,0.00164162,0.00164162,0.00164162
183,1674.26,1.16296,1.74852,0.60783,0.91533,0.93722,0.8733,0.93016,0.60214,0.91279,0.82882,0.90323,0.45211,1.25943,1.7701,0.64492,0.8663,0.00163964,0.00163964,0.00163964
184,1682.89,1.14844,1.72272,0.60514,0.92584,0.92372,0.87677,0.9327,0.62963,0.91361,0.83032,0.90834,0.39524,1.1616,1.78648,0.64071,0.86387,0.00163766,0.00163766,0.00163766
185,1691.5,1.15633,1.72597,0.6191,0.92644,0.92628,0.87783,0.9352,0.64066,0.92191,0.83484,0.91814,0.4031,1.12186,1.75787,0.63247,0.86218,0.00163568,0.00163568,0.00163568
186,1700.34,1.14017,1.67035,0.5935,0.91007,0.92378,0.87748,0.93337,0.6439,0.92424,0.82802,0.90722,0.3996,1.12486,1.70621,0.6385,0.85807,0.0016337,0.0016337,0.0016337
187,1709.32,1.09985,1.6247,0.59248,0.9014,0.92765,0.87021,0.92065,0.60434,0.92121,0.83484,0.89104,0.37793,1.24012,1.68012,0.64425,0.86431,0.00163172,0.00163172,0.00163172
188,1718.63,1.06195,1.54888,0.57625,0.89758,0.93112,0.85637,0.92093,0.61063,0.92376,0.83258,0.89972,0.37112,1.21529,1.75478,0.63022,0.8659,0.00162974,0.00162974,0.00162974
189,1727.48,1.05186,1.51177,0.68221,0.88306,0.93919,0.85973,0.93642,0.61691,0.91678,0.82127,0.89398,0.378,1.20592,1.77918,0.61542,0.86329,0.00162776,0.00162776,0.00162776
190,1736.31,1.09128,1.59514,0.57885,0.89185,0.94312,0.86279,0.93263,0.64467,0.91616,0.82353,0.89144,0.40316,1.10955,1.60193,0.59302,0.85641,0.00162578,0.00162578,0.00162578
191,1745.37,1.06175,1.57249,0.57769,0.91029,0.94076,0.87104,0.94175,0.65999,0.92791,0.83484,0.91521,0.44596,1.07401,1.55868,0.58483,0.85152,0.0016238,0.0016238,0.0016238
192,1754.5,1.07509,1.58254,0.57968,0.90602,0.92506,0.87104,0.93288,0.64809,0.92161,0.82451,0.89514,0.40794,1.10714,1.66405,0.6159,0.85495,0.00162182,0.00162182,0.00162182
193,1763.7,1.07279,1.5631,0.57832,0.90627,0.92943,0.86409,0.92248,0.6125,0.9224,0.8009,0.87378,0.36199,1.23669,1.78049,0.66119,0.86771,0.00161984,0.00161984,0.00161984
194,1772.79,1.12661,1.64553,0.59145,0.90671,0.94287,0.85886,0.92478,0.61769,0.92972,0.84615,0.90474,0.41839,1.1854,1.72868,0.6242,0.85965,0.00161786,0.00161786,0.00161786
195,1781.75,1.11974,1.62086,0.58827,0.91419,0.94802,0.86647,0.93165,0.57838,0.91296,0.83053,0.88297,0.3765,1.31918,1.86084,0.66096,0.87135,0.00161588,0.00161588,0.00161588
196,1790.96,1.12458,1.57831,0.58844,0.90113,0.95519,0.86807,0.93214,0.55376,0.92073,0.82353,0.87772,0.3425,1.42429,1.95837,0.68283,0.87884,0.0016139,0.0016139,0.0016139
197,1799.86,1.12619,1.64881,0.58603,0.89943,0.9499,0.85799,0.93374,0.60298,0.93914,0.83795,0.8999,0.38832,1.23069,1.79014,0.62458,0.86211,0.00161192,0.00161192,0.00161192
198,1808.92,1.13065,1.69054,0.61806,0.92261,0.94883,0.86425,0.93892,0.60709,0.92692,0.83484,0.89751,0.39114,1.22891,1.78929,0.63118,0.86198,0.00160994,0.00160994,0.00160994
199,1817.78,1.08898,1.57293,0.66137,0.89716,0.93847,0.86274,0.93072,0.56149,0.91115,0.81448,0.87341,0.32297,1.40435,1.91602,0.66756,0.88068,0.00160796,0.00160796,0.00160796
200,1826.68,1.11596,1.64215,0.59448,0.91636,0.93031,0.87588,0.93806,0.64999,0.93045,0.81727,0.90556,0.41134,1.09879,1.70329,0.61468,0.85956,0.00160598,0.00160598,0.00160598
201,1835.62,1.09814,1.59315,0.58006,0.90561,0.93202,0.86848,0.93595,0.65364,0.94013,0.80995,0.90209,0.43175,1.07359,1.68965,0.61019,0.85849,0.001604,0.001604,0.001604
202,1844.64,1.04283,1.53398,0.56591,0.90445,0.93686,0.87286,0.92684,0.60497,0.93115,0.81222,0.87567,0.36374,1.29974,1.88941,0.63993,0.87325,0.00160202,0.00160202,0.00160202
203,1853.85,1.08006,1.59792,0.63451,0.90123,0.95043,0.86764,0.92956,0.62351,0.93624,0.82353,0.89686,0.38942,1.2007,1.77957,0.61625,0.86402,0.00160004,0.00160004,0.00160004
204,1862.83,1.07214,1.5891,0.5879,0.9131,0.93291,0.87104,0.93063,0.625,0.91299,0.83032,0.88997,0.39671,1.15719,1.67499,0.62548,0.85642,0.00159806,0.00159806,0.00159806
205,1871.75,1.1405,1.62833,0.59259,0.90832,0.92953,0.87557,0.93119,0.62155,0.92675,0.84615,0.89751,0.40056,1.16757,1.69641,0.64974,0.85899,0.00159608,0.00159608,0.00159608
206,1880.79,1.05716,1.56015,0.57699,0.89762,0.93252,0.87536,0.9322,0.64187,0.92353,0.82805,0.89461,0.41325,1.10219,1.68248,0.6379,0.85639,0.0015941,0.0015941,0.0015941
207,1890.11,1.05612,1.5766,0.58077,0.90658,0.94168,0.86425,0.92721,0.53406,0.90349,0.80488,0.87397,0.3202,1.52806,2.06069,0.71428,0.88761,0.00159212,0.00159212,0.00159212
208,1899.11,1.12166,1.63555,0.59378,0.89564,0.94655,0.86199,0.92343,0.55004,0.90429,0.80317,0.86048,0.32708,1.44008,1.91598,0.67343,0.88147,0.00159014,0.00159014,0.00159014
209,1907.98,1.12522,1.63323,0.60203,0.90786,0.95046,0.86822,0.92969,0.60858,0.91641,0.81448,0.88412,0.39226,1.24644,1.72591,0.62503,0.8669,0.00158816,0.00158816,0.00158816
210,1916.76,1.13874,1.61862,0.59885,0.91162,0.92761,0.87104,0.93372,0.61675,0.92268,0.82579,0.89985,0.38108,1.22786,1.78421,0.63911,0.86492,0.00158618,0.00158618,0.00158618
211,1925.83,1.06577,1.55945,0.5728,0.89848,0.93064,0.87557,0.92855,0.6213,0.91944,0.8263,0.88603,0.37472,1.18389,1.74208,0.62825,0.8628,0.0015842,0.0015842,0.0015842
212,1934.81,1.10572,1.62952,0.59757,0.90213,0.92597,0.87729,0.92422,0.62496,0.91114,0.82805,0.88455,0.40425,1.19636,1.70288,0.64561,0.86182,0.00158222,0.00158222,0.00158222
213,1944.2,1.07741,1.57227,0.57988,0.89599,0.9302,0.87439,0.93464,0.65902,0.92099,0.81758,0.89344,0.39863,1.08869,1.60561,0.6018,0.85938,0.00158024,0.00158024,0.00158024
214,1953.24,1.07117,1.57403,0.57516,0.90146,0.91445,0.88009,0.92919,0.61971,0.92288,0.81674,0.89263,0.38218,1.24364,1.80037,0.62897,0.87029,0.00157826,0.00157826,0.00157826
215,1962.73,1.09525,1.61905,0.583,0.90824,0.91824,0.87783,0.92583,0.59116,0.89096,0.82805,0.8754,0.34735,1.34497,1.90709,0.65656,0.87595,0.00157628,0.00157628,0.00157628
216,1971.7,1.0738,1.58499,0.57124,0.90532,0.90885,0.87104,0.92115,0.57012,0.90315,0.82282,0.87269,0.33831,1.40699,1.90127,0.66314,0.87504,0.0015743,0.0015743,0.0015743
217,1981,1.14528,1.69123,0.60661,0.92388,0.94291,0.85952,0.93315,0.58604,0.9063,0.80969,0.86855,0.34373,1.34774,1.87234,0.65799,0.86912,0.00157232,0.00157232,0.00157232
218,1989.93,1.09951,1.63132,0.5994,0.91945,0.9459,0.87034,0.93761,0.66105,0.9165,0.82805,0.89875,0.43795,1.06742,1.58971,0.60171,0.85176,0.00157034,0.00157034,0.00157034
219,1998.95,1.10992,1.5846,0.57712,0.90502,0.93307,0.87557,0.93392,0.62319,0.92471,0.83032,0.89671,0.4034,1.16648,1.73741,0.61145,0.85679,0.00156836,0.00156836,0.00156836
220,2007.82,1.11753,1.66626,0.62292,0.90835,0.93331,0.8733,0.92768,0.61047,0.89834,0.80317,0.86357,0.33393,1.2585,1.89427,0.64338,0.86568,0.00156638,0.00156638,0.00156638
221,2017.03,1.13413,1.61181,0.61331,0.89222,0.94692,0.8733,0.93184,0.66424,0.91951,0.83484,0.8955,0.40158,1.0448,1.66813,0.59824,0.85234,0.0015644,0.0015644,0.0015644
222,2026.36,1.09512,1.59619,0.58273,0.90668,0.9509,0.87641,0.93094,0.63856,0.92525,0.84016,0.90275,0.43024,1.14605,1.65544,0.60617,0.85638,0.00156242,0.00156242,0.00156242
223,2035.82,1.1121,1.60319,0.59068,0.90697,0.94163,0.86425,0.92639,0.62845,0.91325,0.82127,0.87471,0.36224,1.20555,1.73458,0.61614,0.86825,0.00156044,0.00156044,0.00156044
224,2045.4,1.09794,1.61697,0.58481,0.90574,0.939,0.87104,0.93238,0.59125,0.90691,0.81554,0.87503,0.32376,1.35515,1.85776,0.65595,0.87642,0.00155846,0.00155846,0.00155846
225,2054.27,1.04903,1.56331,0.56671,0.90483,0.9223,0.86652,0.93294,0.57457,0.91926,0.84389,0.91327,0.36656,1.42341,1.93513,0.68121,0.87892,0.00155648,0.00155648,0.00155648
226,2063.28,1.08391,1.57798,0.57798,0.90644,0.9287,0.86878,0.94038,0.56779,0.92531,0.83484,0.91104,0.35814,1.44776,1.93297,0.68889,0.88003,0.0015545,0.0015545,0.0015545
227,2072.48,1.08746,1.55967,0.59281,0.90015,0.94005,0.87104,0.93384,0.60968,0.91388,0.81222,0.88647,0.35268,1.29167,1.81515,0.64271,0.87125,0.00155252,0.00155252,0.00155252
228,2081.69,1.06951,1.60795,0.58187,0.91069,0.94775,0.86878,0.93674,0.59736,0.91132,0.82353,0.88494,0.36472,1.31593,1.86623,0.6608,0.8717,0.00155054,0.00155054,0.00155054
229,2090.67,1.10584,1.58536,0.58128,0.89667,0.94707,0.86199,0.93463,0.52132,0.90536,0.80543,0.86593,0.29894,1.59097,2.09959,0.72228,0.89236,0.00154856,0.00154856,0.00154856
230,2099.61,1.07427,1.59033,0.57518,0.89769,0.92641,0.86878,0.92679,0.61883,0.92244,0.83418,0.89805,0.36822,1.25057,1.73166,0.65449,0.86679,0.00154658,0.00154658,0.00154658
231,2108.24,1.13829,1.70066,0.60674,0.91139,0.92788,0.87322,0.93012,0.59847,0.9226,0.836,0.89574,0.4022,1.23943,1.73017,0.63542,0.8621,0.0015446,0.0015446,0.0015446
232,2117.46,1.08191,1.61607,0.58233,0.91393,0.92075,0.86742,0.93325,0.57435,0.90806,0.82681,0.89052,0.35219,1.40389,2.04681,0.68127,0.87598,0.00154262,0.00154262,0.00154262
233,2126.34,1.09831,1.63949,0.58707,0.91149,0.93458,0.87264,0.93509,0.61003,0.90796,0.83484,0.90585,0.36429,1.26377,1.71769,0.64322,0.86304,0.00154064,0.00154064,0.00154064
234,2135.08,1.06109,1.6015,0.58127,0.90902,0.92193,0.8733,0.93531,0.57564,0.91405,0.81807,0.89438,0.34078,1.37929,1.83637,0.65632,0.87076,0.00153866,0.00153866,0.00153866
235,2144.08,1.09483,1.59837,0.61743,0.91086,0.9393,0.86878,0.94131,0.56417,0.90774,0.819,0.891,0.34445,1.39192,1.9493,0.66414,0.87516,0.00153668,0.00153668,0.00153668
236,2152.78,1.06671,1.55439,0.57501,0.90525,0.94471,0.85043,0.93245,0.57454,0.9274,0.80922,0.8821,0.32355,1.37832,1.92833,0.68922,0.87901,0.0015347,0.0015347,0.0015347
237,2161.63,1.12444,1.60426,0.58467,0.91217,0.94291,0.85947,0.93193,0.59699,0.90858,0.80947,0.87098,0.34989,1.28567,1.81081,0.64976,0.87079,0.00153272,0.00153272,0.00153272
238,2170.82,1.06688,1.60935,0.57745,0.91089,0.94653,0.84842,0.93405,0.58091,0.93805,0.82225,0.89689,0.39551,1.36534,1.81585,0.67789,0.86914,0.00153074,0.00153074,0.00153074
239,2179.85,1.10533,1.66721,0.59701,0.90868,0.93404,0.85973,0.93484,0.61322,0.93991,0.819,0.89761,0.3924,1.23056,1.75929,0.65615,0.8633,0.00152876,0.00152876,0.00152876
240,2188.97,1.0519,1.54211,0.57013,0.88982,0.94919,0.84538,0.9273,0.6052,0.93394,0.81674,0.88717,0.35242,1.25432,1.80311,0.65698,0.86867,0.00152678,0.00152678,0.00152678
241,2198.12,1.06953,1.56265,0.57079,0.89685,0.95478,0.84615,0.93062,0.60146,0.93286,0.81736,0.8976,0.38288,1.28261,1.77036,0.6318,0.86549,0.0015248,0.0015248,0.0015248
242,2207.14,1.06293,1.53721,0.55204,0.88993,0.93176,0.86494,0.93122,0.62757,0.93535,0.83032,0.9048,0.39668,1.18286,1.65944,0.60993,0.85706,0.00152282,0.00152282,0.00152282
243,2215.76,1.13883,1.64806,0.61289,0.904,0.94186,0.84389,0.92397,0.52863,0.92199,0.80224,0.8849,0.31635,1.55127,2.09845,0.72307,0.88921,0.00152084,0.00152084,0.00152084
244,2224.48,1.11973,1.65813,0.58958,0.90889,0.95605,0.83665,0.931,0.57568,0.93852,0.8009,0.88937,0.35706,1.36848,1.98678,0.69148,0.87333,0.00151886,0.00151886,0.00151886
245,2233.95,1.1702,1.6702,0.59233,0.91899,0.93331,0.86425,0.93973,0.64813,0.95027,0.82805,0.91296,0.45568,1.10767,1.6343,0.60275,0.85318,0.00151688,0.00151688,0.00151688
246,2243.16,1.09382,1.56883,0.5807,0.89808,0.92222,0.85838,0.92873,0.56672,0.91662,0.82081,0.87703,0.36618,1.40548,1.83956,0.66179,0.87125,0.0015149,0.0015149,0.0015149
247,2252.1,1.15358,1.66478,0.60128,0.91713,0.91049,0.8733,0.91406,0.50521,0.90033,0.79704,0.84489,0.29489,1.63863,2.12498,0.71844,0.89328,0.00151292,0.00151292,0.00151292
248,2260.99,1.07272,1.53512,0.5816,0.90022,0.93279,0.86652,0.93703,0.61537,0.91106,0.80995,0.87661,0.38762,1.2245,1.84405,0.64671,0.86303,0.00151094,0.00151094,0.00151094
249,2270.32,1.10753,1.56656,0.57998,0.90509,0.9195,0.87868,0.94308,0.63043,0.93763,0.82579,0.90709,0.42063,1.15529,1.75171,0.6276,0.85824,0.00150896,0.00150896,0.00150896
250,2279.73,1.1105,1.62439,0.58011,0.9017,0.93458,0.84842,0.92175,0.41427,0.79375,0.72172,0.75686,0.19864,1.85408,2.52763,0.84282,0.92394,0.00150698,0.00150698,0.00150698
251,2288.8,1.11826,1.54432,0.58642,0.90041,0.9434,0.86878,0.93807,0.60582,0.92778,0.82579,0.88727,0.38745,1.24847,1.73513,0.6458,0.86372,0.001505,0.001505,0.001505
252,2297.72,1.06154,1.52445,0.56011,0.89961,0.93928,0.86652,0.94036,0.63931,0.92782,0.84332,0.91591,0.43587,1.15542,1.66133,0.63376,0.85851,0.00150302,0.00150302,0.00150302
253,2306.69,1.08273,1.55767,0.59446,0.88566,0.94323,0.8733,0.93927,0.62647,0.92086,0.83484,0.89438,0.38724,1.2131,1.678,0.62733,0.86004,0.00150104,0.00150104,0.00150104
