epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,1231.14,1.14533,1.69388,0.57543,0.91612,0.91004,0.90034,0.9297,0.52324,0.8962,0.88195,0.90444,0.46427,1.33677,2.02588,0.61442,0.96959,0.00174062,0.00174062,0.00174062
133,1240.07,1.10305,1.59171,0.56954,0.92237,0.91342,0.89613,0.90905,0.44976,0.88793,0.86662,0.8745,0.39485,1.41681,2.39931,0.65212,0.99068,0.00173864,0.00173864,0.00173864
134,1249.1,1.11611,1.6196,0.5907,0.91941,0.92623,0.90473,0.93076,0.49594,0.89735,0.86777,0.88784,0.42132,1.32718,2.2161,0.61578,0.97253,0.00173666,0.00173666,0.00173666
135,1258.22,1.13439,1.64488,0.56701,0.92425,0.92379,0.90494,0.93446,0.52034,0.89922,0.87208,0.8958,0.43313,1.30751,2.11303,0.60154,0.9663,0.00173468,0.00173468,0.00173468
136,1267.1,1.03952,1.52344,0.55098,0.89565,0.90227,0.88467,0.90357,0.46467,0.89176,0.86522,0.88356,0.41166,1.35542,2.21269,0.62026,0.97583,0.0017327,0.0017327,0.0017327
137,1276.09,1.14558,1.71659,0.58514,0.94278,0.90224,0.88435,0.90141,0.44951,0.89569,0.87219,0.88619,0.42443,1.39882,2.1826,0.6405,0.98019,0.00173072,0.00173072,0.00173072
138,1285.59,1.17047,1.64069,0.596,0.9387,0.91592,0.91019,0.93118,0.50192,0.89778,0.86854,0.88878,0.42041,1.34656,2.07855,0.60905,0.96738,0.00172874,0.00172874,0.00172874
139,1294.74,1.10481,1.65352,0.57228,0.95654,0.91832,0.90648,0.93325,0.50763,0.89209,0.8693,0.88946,0.4192,1.35092,2.24323,0.61128,0.97179,0.00172676,0.00172676,0.00172676
140,1303.38,1.1167,1.62293,0.56756,0.93182,0.92031,0.91031,0.932,0.51546,0.89825,0.88425,0.89554,0.45412,1.32643,2.07969,0.61047,0.97488,0.00172478,0.00172478,0.00172478
141,1312.22,1.08627,1.61659,0.55303,0.92569,0.92309,0.91414,0.93277,0.51685,0.90334,0.8919,0.90261,0.45609,1.34199,2.06997,0.60457,0.977,0.0017228,0.0017228,0.0017228
142,1321.82,1.10747,1.56578,0.5525,0.91191,0.90695,0.90779,0.91918,0.47164,0.8877,0.88467,0.88786,0.40047,1.46974,2.27584,0.64507,0.99245,0.00172082,0.00172082,0.00172082
143,1330.96,1.1121,1.61345,0.55609,0.91363,0.91481,0.90226,0.92445,0.48449,0.90185,0.88399,0.89694,0.42581,1.41218,2.13368,0.64137,0.97854,0.00171884,0.00171884,0.00171884
144,1340.35,1.16688,1.68071,0.5879,0.94703,0.91851,0.89856,0.92536,0.48288,0.9079,0.87466,0.89531,0.4235,1.33944,2.11454,0.61278,0.97166,0.00171686,0.00171686,0.00171686
145,1349.4,1.05237,1.60967,0.54473,0.92525,0.91981,0.89613,0.92493,0.48814,0.90218,0.8716,0.89214,0.41422,1.32118,2.12642,0.60719,0.97217,0.00171488,0.00171488,0.00171488
146,1358.53,1.11331,1.66511,0.57385,0.94338,0.91706,0.89881,0.93068,0.49501,0.90142,0.87272,0.89781,0.43002,1.33446,2.07486,0.6098,0.9741,0.0017129,0.0017129,0.0017129
147,1367.66,1.08692,1.62132,0.55767,0.92234,0.91608,0.90801,0.92433,0.4751,0.90334,0.88578,0.89889,0.41494,1.35441,2.13931,0.6145,0.97401,0.00171092,0.00171092,0.00171092
148,1376.8,1.04584,1.55185,0.55367,0.91763,0.9158,0.90763,0.92959,0.50496,0.89878,0.88195,0.89764,0.43793,1.31433,2.06883,0.59726,0.96438,0.00170894,0.00170894,0.00170894
149,1385.98,1.08749,1.60707,0.54687,0.92365,0.92235,0.90226,0.92366,0.50777,0.9027,0.8831,0.89354,0.43358,1.33505,2.20226,0.60242,0.97048,0.00170696,0.00170696,0.00170696
150,1394.85,1.11858,1.60439,0.5539,0.91748,0.91653,0.90069,0.92622,0.51356,0.89937,0.8831,0.89683,0.45464,1.32286,2.1039,0.60885,0.96874,0.00170498,0.00170498,0.00170498
151,1403.77,1.04946,1.574,0.54266,0.92093,0.91937,0.90724,0.9307,0.5042,0.89795,0.87692,0.88974,0.42366,1.37526,2.12787,0.61423,0.97455,0.001703,0.001703,0.001703
152,1412.66,1.12354,1.60577,0.56363,0.92291,0.92493,0.90202,0.92796,0.49265,0.89846,0.87505,0.88868,0.41483,1.38312,2.18585,0.62968,0.97755,0.00170102,0.00170102,0.00170102
153,1421.52,1.06476,1.53442,0.54465,0.91511,0.91387,0.90034,0.92682,0.48625,0.89693,0.88003,0.89105,0.43056,1.37254,2.17294,0.63034,0.98326,0.00169904,0.00169904,0.00169904
154,1430.55,1.12842,1.68221,0.58421,0.95169,0.91648,0.89958,0.92516,0.49123,0.89656,0.88003,0.88879,0.42297,1.35061,2.13768,0.62172,0.97435,0.00169706,0.00169706,0.00169706
155,1439.87,1.11112,1.62681,0.56345,0.93169,0.91519,0.90578,0.92896,0.50429,0.89642,0.88233,0.89246,0.42402,1.35749,2.10921,0.6213,0.97127,0.00169508,0.00169508,0.00169508
156,1448.83,1.06129,1.53745,0.53865,0.91247,0.91868,0.90724,0.93503,0.51932,0.90512,0.87386,0.89852,0.44476,1.3507,2.0298,0.60763,0.97099,0.0016931,0.0016931,0.0016931
157,1457.95,1.0672,1.58136,0.54674,0.92951,0.9138,0.90034,0.92351,0.48241,0.89624,0.87428,0.88517,0.4126,1.37475,2.15467,0.61229,0.97951,0.00169112,0.00169112,0.00169112
158,1466.94,1.07405,1.58905,0.54784,0.92544,0.92214,0.89805,0.93013,0.49553,0.89747,0.87227,0.886,0.42551,1.33614,2.1316,0.60693,0.97579,0.00168914,0.00168914,0.00168914
159,1475.72,1.05893,1.55497,0.54076,0.92427,0.91855,0.89651,0.9194,0.47812,0.90384,0.87505,0.88618,0.41231,1.34724,2.17771,0.60279,0.97458,0.00168716,0.00168716,0.00168716
160,1485.07,1.0981,1.57232,0.55584,0.92778,0.91826,0.90839,0.93018,0.50274,0.90035,0.88501,0.89657,0.43228,1.29954,2.04764,0.58898,0.96576,0.00168518,0.00168518,0.00168518
161,1493.92,1.08841,1.58165,0.56616,0.92054,0.92444,0.90974,0.93334,0.50918,0.89537,0.87899,0.88934,0.4217,1.30586,1.99145,0.58991,0.96304,0.0016832,0.0016832,0.0016832
162,1503.17,1.13403,1.62446,0.56681,0.91862,0.91952,0.90213,0.92032,0.46862,0.89491,0.87798,0.8799,0.3984,1.34885,2.17776,0.62232,0.97455,0.00168122,0.00168122,0.00168122
163,1511.81,1.05983,1.55406,0.55249,0.93815,0.92105,0.90264,0.92966,0.50343,0.90006,0.87926,0.89361,0.4297,1.3097,2.05603,0.60266,0.9645,0.00167924,0.00167924,0.00167924
164,1521.44,1.11514,1.60718,0.56986,0.92083,0.91768,0.89843,0.92029,0.47755,0.8998,0.87773,0.89263,0.39976,1.35583,2.1716,0.63311,0.9726,0.00167726,0.00167726,0.00167726
165,1530.93,1.06762,1.5339,0.56543,0.91778,0.91214,0.90327,0.92203,0.47782,0.89434,0.88195,0.89043,0.41541,1.34454,2.18782,0.63175,0.97179,0.00167528,0.00167528,0.00167528
166,1539.94,1.05779,1.542,0.56549,0.94361,0.91368,0.8926,0.92019,0.48547,0.89981,0.86748,0.89163,0.43305,1.35062,2.1909,0.62485,0.97109,0.0016733,0.0016733,0.0016733
167,1548.72,1.05109,1.53917,0.54551,0.92233,0.92476,0.90954,0.93565,0.50809,0.90642,0.87984,0.90333,0.43036,1.35805,2.07082,0.61302,0.96888,0.00167132,0.00167132,0.00167132
168,1557.93,1.08342,1.57976,0.56296,0.91283,0.92155,0.90763,0.93259,0.51187,0.90614,0.88731,0.90838,0.43607,1.36236,2.05985,0.62849,0.96947,0.00166934,0.00166934,0.00166934
169,1566.89,1.08655,1.6324,0.58268,0.94589,0.90478,0.89596,0.90714,0.45299,0.89447,0.87888,0.88288,0.39568,1.4027,2.31093,0.63718,0.98176,0.00166736,0.00166736,0.00166736
170,1576.23,1.05407,1.52434,0.55789,0.90624,0.91704,0.9024,0.92419,0.47716,0.90088,0.88348,0.89341,0.41597,1.34167,2.0921,0.62533,0.96932,0.00166538,0.00166538,0.00166538
171,1585.66,1.0653,1.53205,0.53852,0.91232,0.91558,0.91376,0.92745,0.47307,0.89467,0.88693,0.88386,0.40162,1.35322,2.07599,0.61232,0.9697,0.0016634,0.0016634,0.0016634
172,1594.57,1.08345,1.58063,0.56477,0.91648,0.90889,0.90494,0.91347,0.45791,0.89617,0.88664,0.88509,0.39969,1.379,2.13905,0.62762,0.97561,0.00166142,0.00166142,0.00166142
173,1603.95,1.04815,1.50941,0.53665,0.91586,0.91283,0.91683,0.93116,0.49843,0.89842,0.88474,0.89597,0.42445,1.31251,2.03195,0.59801,0.96383,0.00165944,0.00165944,0.00165944
174,1612.91,1.06835,1.5738,0.55064,0.92164,0.90961,0.91408,0.92451,0.47871,0.89064,0.88028,0.88089,0.39776,1.32775,2.13239,0.59733,0.96753,0.00165746,0.00165746,0.00165746
175,1622.01,1.02862,1.53016,0.53746,0.91999,0.911,0.91411,0.93001,0.48657,0.89394,0.88156,0.88735,0.42258,1.29398,2.10964,0.58808,0.96199,0.00165548,0.00165548,0.00165548
176,1630.79,1.09928,1.62644,0.5512,0.91978,0.91529,0.91525,0.93265,0.50612,0.89026,0.87992,0.88948,0.43446,1.29403,2.04493,0.58254,0.96134,0.0016535,0.0016535,0.0016535
177,1640.04,1.12661,1.65162,0.55348,0.91826,0.91943,0.90648,0.92977,0.49475,0.89998,0.87965,0.88922,0.42391,1.34566,2.07139,0.59236,0.96898,0.00165152,0.00165152,0.00165152
178,1648.64,1.08539,1.59439,0.54757,0.92574,0.91561,0.90149,0.9257,0.50006,0.90315,0.88289,0.8961,0.44452,1.33548,2.09203,0.58598,0.96705,0.00164954,0.00164954,0.00164954
179,1657.91,1.05126,1.53909,0.53066,0.91926,0.9094,0.90414,0.92459,0.5139,0.90784,0.876,0.89842,0.46181,1.31606,2.10014,0.58017,0.96345,0.00164756,0.00164756,0.00164756
180,1667.27,0.99801,1.47841,0.52255,0.9228,0.91431,0.91951,0.9291,0.50917,0.8966,0.88885,0.89432,0.43469,1.28791,2.0443,0.58235,0.95566,0.00164558,0.00164558,0.00164558
181,1676.54,1.09706,1.67442,0.55127,0.93379,0.91515,0.91775,0.92889,0.50024,0.89947,0.88348,0.89127,0.43545,1.29586,2.05148,0.58543,0.95751,0.0016436,0.0016436,0.0016436
182,1686.19,1.09815,1.63466,0.5456,0.92635,0.91585,0.90941,0.92384,0.48774,0.89445,0.87965,0.88771,0.41841,1.32843,2.17426,0.59719,0.9678,0.00164162,0.00164162,0.00164162
183,1694.84,1.04993,1.52504,0.51847,0.90623,0.91415,0.90604,0.91732,0.48469,0.89206,0.88059,0.8793,0.4032,1.34314,2.24635,0.5986,0.96875,0.00163964,0.00163964,0.00163964
184,1703.61,1.14282,1.6691,0.55684,0.93214,0.91597,0.91077,0.92666,0.48174,0.89524,0.88118,0.88786,0.40488,1.33418,2.19848,0.59905,0.96521,0.00163766,0.00163766,0.00163766
185,1712.22,1.08597,1.6501,0.56116,0.94047,0.91163,0.90763,0.92081,0.47793,0.89269,0.88001,0.88684,0.40996,1.3404,2.17246,0.60308,0.9662,0.00163568,0.00163568,0.00163568
186,1720.95,1.05007,1.54501,0.53079,0.9098,0.91789,0.9126,0.93071,0.49356,0.88999,0.8775,0.88737,0.41002,1.3223,2.06361,0.59365,0.96181,0.0016337,0.0016337,0.0016337
187,1729.56,1.05551,1.53877,0.53303,0.9098,0.91695,0.90558,0.9245,0.48479,0.89357,0.87965,0.88901,0.41216,1.34112,2.19769,0.59811,0.96991,0.00163172,0.00163172,0.00163172
188,1738.01,1.06068,1.60136,0.55064,0.93607,0.90742,0.9054,0.91997,0.49296,0.88893,0.88656,0.89048,0.43001,1.34703,2.21496,0.58857,0.97124,0.00162974,0.00162974,0.00162974
189,1746.75,1.06204,1.56512,0.55074,0.92339,0.91741,0.90571,0.92683,0.48423,0.89612,0.8762,0.88863,0.40167,1.33581,2.06303,0.59525,0.96425,0.00162776,0.00162776,0.00162776
190,1755.62,1.06836,1.57845,0.55242,0.91067,0.91667,0.90571,0.92747,0.47649,0.8961,0.87933,0.88791,0.41059,1.31868,2.09167,0.59099,0.96449,0.00162578,0.00162578,0.00162578
191,1764.69,1.02509,1.48552,0.52054,0.91249,0.92677,0.90034,0.93217,0.49158,0.9015,0.87198,0.88799,0.42182,1.35373,2.17647,0.59533,0.96773,0.0016238,0.0016238,0.0016238
192,1773.6,1.02855,1.54765,0.52827,0.91707,0.91063,0.91001,0.92864,0.48768,0.89623,0.8739,0.88607,0.41225,1.33598,2.27112,0.58914,0.9697,0.00162182,0.00162182,0.00162182
193,1782.62,1.03157,1.49893,0.52383,0.9069,0.91617,0.91315,0.93451,0.52546,0.91103,0.8785,0.90515,0.46378,1.32468,2.00609,0.57361,0.97024,0.00161984,0.00161984,0.00161984
194,1791.55,1.0853,1.59957,0.54081,0.91328,0.92185,0.9088,0.93495,0.51733,0.90436,0.89155,0.90812,0.45934,1.3164,2.02357,0.5869,0.96515,0.00161786,0.00161786,0.00161786
195,1800.58,1.10632,1.59214,0.54944,0.92923,0.91135,0.89805,0.91199,0.46338,0.90336,0.8854,0.89245,0.43494,1.3718,2.14677,0.60516,0.97615,0.00161588,0.00161588,0.00161588
196,1809.34,1.09221,1.54455,0.5329,0.91992,0.91705,0.90724,0.92826,0.48776,0.89685,0.87982,0.89159,0.43506,1.36261,2.06371,0.60097,0.97144,0.0016139,0.0016139,0.0016139
197,1818,1.08003,1.56369,0.54378,0.91912,0.92089,0.90609,0.92529,0.46478,0.88959,0.87707,0.87759,0.38511,1.35881,2.30244,0.60644,0.97341,0.00161192,0.00161192,0.00161192
198,1826.74,1.05793,1.51783,0.53607,0.92894,0.91652,0.90533,0.9252,0.46956,0.8862,0.88054,0.88325,0.41382,1.35773,2.30392,0.61334,0.97859,0.00160994,0.00160994,0.00160994
199,1835.71,1.08654,1.6325,0.53893,0.92808,0.91024,0.90947,0.92983,0.50529,0.8951,0.87735,0.89695,0.45436,1.35122,2.1295,0.59486,0.978,0.00160796,0.00160796,0.00160796
200,1844.97,1.03765,1.51029,0.52675,0.90531,0.92019,0.90571,0.92801,0.48551,0.89416,0.8762,0.88417,0.40875,1.31989,2.07114,0.58012,0.9646,0.00160598,0.00160598,0.00160598
201,1853.85,1.0382,1.50751,0.51973,0.90467,0.91659,0.90983,0.93061,0.48512,0.89728,0.88386,0.88824,0.41496,1.31651,2.12997,0.58277,0.96522,0.001604,0.001604,0.001604
202,1863.08,1.02286,1.50275,0.51412,0.9011,0.91616,0.91304,0.92951,0.49714,0.89166,0.88326,0.89105,0.42299,1.34711,2.23479,0.58994,0.96959,0.00160202,0.00160202,0.00160202
203,1871.65,1.1109,1.64461,0.5411,0.91828,0.92045,0.91299,0.9339,0.49584,0.89243,0.88233,0.88805,0.41834,1.32936,2.20434,0.58554,0.96719,0.00160004,0.00160004,0.00160004
204,1880.4,1.02538,1.5235,0.51649,0.92113,0.91893,0.91338,0.92239,0.46061,0.89271,0.88731,0.87427,0.39576,1.35638,2.12833,0.59147,0.96903,0.00159806,0.00159806,0.00159806
205,1889.14,1.08238,1.53006,0.53134,0.90719,0.91426,0.91146,0.91849,0.45906,0.88962,0.88655,0.87594,0.38995,1.36915,2.18483,0.5952,0.96954,0.00159608,0.00159608,0.00159608
206,1898.27,1.01948,1.41955,0.50027,0.89354,0.91261,0.90533,0.9241,0.48275,0.89834,0.88616,0.89365,0.44194,1.35445,2.1038,0.59498,0.97006,0.0015941,0.0015941,0.0015941
207,1907.39,1.00498,1.4204,0.49565,0.8946,0.92007,0.91108,0.93002,0.47953,0.90319,0.88325,0.8941,0.41742,1.38968,2.19935,0.59788,0.97442,0.00159212,0.00159212,0.00159212
208,1916.21,1.07948,1.57957,0.52887,0.92315,0.91104,0.91461,0.93078,0.50663,0.89019,0.87658,0.89192,0.43433,1.34449,2.15399,0.58741,0.97011,0.00159014,0.00159014,0.00159014
209,1925.23,1.06594,1.57167,0.5355,0.94557,0.91319,0.90715,0.9284,0.51069,0.89599,0.87828,0.89426,0.44962,1.33756,2.12302,0.5938,0.9699,0.00158816,0.00158816,0.00158816
210,1934.21,1.07183,1.57345,0.53148,0.91398,0.90885,0.90196,0.91776,0.47971,0.89068,0.88118,0.88852,0.42224,1.35331,2.1502,0.59215,0.96905,0.00158618,0.00158618,0.00158618
211,1943.74,1.0841,1.54834,0.53235,0.91739,0.93046,0.90954,0.93236,0.49219,0.90209,0.87965,0.8872,0.39767,1.34902,2.07355,0.58883,0.96353,0.0015842,0.0015842,0.0015842
212,1952.53,1.06126,1.52181,0.53336,0.91767,0.92335,0.90494,0.9305,0.49862,0.90287,0.87285,0.88764,0.41356,1.30836,2.15658,0.58329,0.95789,0.00158222,0.00158222,0.00158222
213,1961.75,1.07156,1.55361,0.52603,0.90987,0.90898,0.89728,0.92088,0.50068,0.90548,0.88463,0.90401,0.4673,1.35537,2.11995,0.59409,0.97446,0.00158024,0.00158024,0.00158024
214,1970.41,1.10742,1.56689,0.53836,0.91619,0.92019,0.90379,0.92978,0.50662,0.90387,0.88693,0.90133,0.44418,1.31944,2.02565,0.57908,0.9635,0.00157826,0.00157826,0.00157826
215,1979.74,1.05918,1.52282,0.53874,0.91715,0.91309,0.91069,0.92274,0.47648,0.88394,0.88463,0.87859,0.39531,1.34463,2.19169,0.58865,0.96433,0.00157628,0.00157628,0.00157628
216,1988.39,1.03927,1.49706,0.52722,0.91976,0.92205,0.90763,0.92509,0.48895,0.89512,0.87992,0.88509,0.42275,1.33721,2.24004,0.58887,0.96515,0.0015743,0.0015743,0.0015743
217,1997.09,1.0552,1.49966,0.52047,0.91137,0.92291,0.90801,0.92871,0.48912,0.8979,0.88003,0.88962,0.41186,1.36052,2.25723,0.59115,0.97048,0.00157232,0.00157232,0.00157232
218,2006.07,1.04871,1.48081,0.51934,0.90077,0.92143,0.90801,0.92522,0.4908,0.90048,0.8831,0.88764,0.40169,1.35796,2.17623,0.59226,0.97025,0.00157034,0.00157034,0.00157034
219,2015.03,1.05066,1.54338,0.53029,0.92218,0.9248,0.89728,0.92856,0.51243,0.90792,0.88057,0.89989,0.46184,1.31695,2.03002,0.5816,0.9635,0.00156836,0.00156836,0.00156836
220,2023.81,1.08588,1.55005,0.53162,0.91388,0.91965,0.8993,0.9304,0.51806,0.90462,0.8797,0.90203,0.48142,1.34322,2.03907,0.59236,0.9706,0.00156638,0.00156638,0.00156638
221,2032.78,1.05453,1.51909,0.52745,0.91512,0.92937,0.90788,0.93709,0.5278,0.9088,0.8823,0.9044,0.47221,1.2953,1.98489,0.58461,0.96057,0.0015644,0.0015644,0.0015644
222,2041.7,1.08585,1.58094,0.53982,0.93333,0.92873,0.91402,0.93959,0.50603,0.89808,0.87475,0.89007,0.41385,1.33371,2.04788,0.57599,0.96074,0.00156242,0.00156242,0.00156242
223,2050.61,1.00672,1.46861,0.51594,0.91323,0.92141,0.90329,0.9314,0.49213,0.896,0.87581,0.89064,0.41497,1.30764,2.16914,0.58309,0.96085,0.00156044,0.00156044,0.00156044
224,2059.78,1.06563,1.51599,0.5284,0.91033,0.91469,0.90819,0.93072,0.50975,0.89877,0.89115,0.90411,0.46182,1.34161,2.16679,0.5888,0.96946,0.00155846,0.00155846,0.00155846
225,2068.63,1.00482,1.44577,0.50589,0.90423,0.92743,0.91106,0.9364,0.51802,0.90283,0.88677,0.90004,0.43971,1.32268,2.10002,0.57727,0.96387,0.00155648,0.00155648,0.00155648
226,2077.63,1.04408,1.55464,0.53872,0.91934,0.92333,0.90937,0.93034,0.49315,0.90253,0.88723,0.89498,0.42421,1.30207,2.03425,0.58269,0.96351,0.0015545,0.0015545,0.0015545
227,2086.95,1.05406,1.50591,0.53559,0.89713,0.92042,0.90437,0.92428,0.47167,0.90092,0.8852,0.89012,0.41998,1.32394,2.12295,0.60188,0.96706,0.00155252,0.00155252,0.00155252
228,2096.23,1.06231,1.55357,0.545,0.94084,0.92262,0.91491,0.92999,0.493,0.89964,0.88501,0.88588,0.40816,1.32753,2.0644,0.58844,0.96054,0.00155054,0.00155054,0.00155054
229,2105.19,1.02331,1.42198,0.51058,0.89505,0.92551,0.91261,0.92577,0.4828,0.90166,0.88555,0.88486,0.39774,1.34169,2.15987,0.58315,0.96502,0.00154856,0.00154856,0.00154856
230,2114.48,1.03802,1.48167,0.5349,0.89958,0.92874,0.91376,0.92895,0.47131,0.90548,0.88578,0.88702,0.40945,1.35974,2.23184,0.58987,0.9729,0.00154658,0.00154658,0.00154658
231,2123.34,1.08163,1.52008,0.53907,0.93737,0.92401,0.91338,0.93419,0.52119,0.90503,0.8831,0.89613,0.45689,1.32726,1.98307,0.57629,0.96613,0.0015446,0.0015446,0.0015446
232,2132.77,1.05582,1.53516,0.52461,0.9134,0.92785,0.91453,0.93494,0.51535,0.89211,0.87789,0.88573,0.4253,1.32404,2.02473,0.5849,0.96412,0.00154262,0.00154262,0.00154262
233,2141.77,1.0416,1.53889,0.53347,0.92419,0.92607,0.91683,0.93744,0.50605,0.90037,0.88808,0.8983,0.43955,1.31095,2.06787,0.5764,0.96373,0.00154064,0.00154064,0.00154064
234,2150.74,0.97465,1.38879,0.49225,0.89291,0.92652,0.90916,0.93676,0.49956,0.90524,0.88604,0.89928,0.44435,1.32586,2.08591,0.5809,0.96368,0.00153866,0.00153866,0.00153866
235,2160.09,1.03325,1.46452,0.51099,0.90426,0.9307,0.91529,0.93964,0.50725,0.89777,0.88271,0.88627,0.42321,1.34081,2.10981,0.58186,0.95909,0.00153668,0.00153668,0.00153668
236,2169.59,1.03006,1.46745,0.52048,0.89414,0.92436,0.91108,0.93323,0.50124,0.90148,0.8838,0.89511,0.42184,1.33014,2.19918,0.59133,0.95832,0.0015347,0.0015347,0.0015347
237,2178.69,1.06588,1.58107,0.54884,0.91949,0.93472,0.90954,0.93968,0.50272,0.91424,0.88961,0.9032,0.43972,1.31063,2.06696,0.58835,0.95567,0.00153272,0.00153272,0.00153272
238,2187.76,1.05233,1.54724,0.53375,0.90197,0.92879,0.90992,0.93977,0.49709,0.9122,0.89201,0.90421,0.4355,1.3207,2.03962,0.59501,0.95792,0.00153074,0.00153074,0.00153074
239,2197.01,1.03711,1.51829,0.53365,0.91673,0.92777,0.90878,0.93441,0.50958,0.90566,0.88348,0.89358,0.44223,1.30493,2.08192,0.57547,0.95839,0.00152876,0.00152876,0.00152876
240,2206.25,1.05282,1.55371,0.52964,0.91498,0.93156,0.91223,0.93653,0.52845,0.90866,0.88839,0.89976,0.45168,1.28276,2.04972,0.5668,0.95309,0.00152678,0.00152678,0.00152678
241,2215.01,0.98157,1.4273,0.49805,0.89567,0.9277,0.91299,0.93656,0.51987,0.90443,0.88616,0.89322,0.44178,1.2965,2.02932,0.57292,0.95474,0.0015248,0.0015248,0.0015248
242,2224.15,1.01105,1.48908,0.52321,0.91048,0.91865,0.90686,0.92252,0.47045,0.90325,0.88742,0.88915,0.42545,1.35936,2.20367,0.58844,0.97094,0.00152282,0.00152282,0.00152282
243,2232.9,1.01317,1.47562,0.52369,0.92511,0.92225,0.90916,0.93302,0.49579,0.90368,0.88462,0.89612,0.44598,1.34398,2.13811,0.58482,0.96956,0.00152084,0.00152084,0.00152084
244,2241.63,0.9635,1.41355,0.50336,0.90862,0.9171,0.91606,0.93905,0.51327,0.89713,0.88348,0.89642,0.44489,1.33523,2.10614,0.59697,0.96025,0.00151886,0.00151886,0.00151886
245,2250.54,1.01931,1.41838,0.52044,0.90242,0.91801,0.91568,0.9336,0.50631,0.89761,0.89153,0.89743,0.43861,1.35523,2.11775,0.59548,0.96492,0.00151688,0.00151688,0.00151688
246,2259.67,1.044,1.4988,0.52747,0.89661,0.90222,0.90539,0.92276,0.4727,0.88669,0.88183,0.88309,0.40857,1.37717,2.30091,0.61303,0.96816,0.0015149,0.0015149,0.0015149
247,2268.55,1.03441,1.45865,0.52369,0.90788,0.91018,0.90839,0.9285,0.48463,0.90124,0.88386,0.89485,0.43053,1.37112,2.20665,0.59889,0.96824,0.00151292,0.00151292,0.00151292
248,2277.16,1.04349,1.50323,0.51653,0.92128,0.92347,0.91376,0.93659,0.49081,0.90258,0.8831,0.88913,0.40738,1.33736,2.09119,0.58632,0.96094,0.00151094,0.00151094,0.00151094
249,2286.14,1.01532,1.47962,0.51883,0.90569,0.91988,0.91184,0.92814,0.48457,0.8979,0.88731,0.88865,0.40688,1.32499,2.17694,0.58727,0.96341,0.00150896,0.00150896,0.00150896
250,2295.11,1.03887,1.51711,0.52353,0.90818,0.9207,0.91261,0.93574,0.49589,0.89319,0.88147,0.89089,0.45058,1.34827,2.04106,0.59753,0.96728,0.00150698,0.00150698,0.00150698
251,2303.94,1.04473,1.46853,0.53714,0.9033,0.91314,0.91069,0.93139,0.48488,0.89453,0.87768,0.89174,0.43043,1.34366,2.0817,0.60692,0.96706,0.001505,0.001505,0.001505
252,2313.05,1.03738,1.50285,0.53262,0.91645,0.9192,0.90379,0.9268,0.48011,0.90053,0.88136,0.88435,0.40433,1.32538,2.10204,0.59909,0.9626,0.00150302,0.00150302,0.00150302
253,2322.1,1.06096,1.58961,0.53405,0.91993,0.92849,0.90073,0.92296,0.46542,0.90456,0.87658,0.88205,0.39608,1.36765,2.36216,0.59651,0.97201,0.00150104,0.00150104,0.00150104
254,2331.18,1.07081,1.57332,0.53605,0.92029,0.93084,0.90571,0.92989,0.48499,0.90828,0.87658,0.8879,0.41155,1.34106,2.26224,0.5872,0.96714,0.00149906,0.00149906,0.00149906
255,2340.77,1.03773,1.59547,0.53113,0.92328,0.91712,0.91491,0.92788,0.47267,0.89043,0.88003,0.87446,0.39748,1.33473,2.0571,0.59545,0.96505,0.00149708,0.00149708,0.00149708
256,2349.89,1.02906,1.4649,0.52444,0.90737,0.91436,0.90851,0.91059,0.44184,0.89166,0.8831,0.86314,0.38401,1.37307,2.14187,0.60548,0.97381,0.0014951,0.0014951,0.0014951
257,2358.6,1.01218,1.43418,0.50941,0.9239,0.92832,0.91338,0.93341,0.49013,0.8965,0.87978,0.88123,0.40873,1.32404,2.09673,0.58232,0.95999,0.00149312,0.00149312,0.00149312
258,2367.44,1.03828,1.51559,0.52108,0.90757,0.9227,0.91299,0.92976,0.47808,0.89996,0.88233,0.87913,0.39587,1.3148,2.24992,0.58251,0.95734,0.00149114,0.00149114,0.00149114
259,2376.14,1.01779,1.48144,0.53346,0.90807,0.92275,0.92481,0.93982,0.53475,0.9109,0.88946,0.89998,0.46279,1.28673,2.00991,0.56272,0.95602,0.00148916,0.00148916,0.00148916
260,2385.4,1.00729,1.53515,0.52444,0.91419,0.92355,0.92149,0.93959,0.54312,0.90618,0.8848,0.89651,0.46522,1.29387,1.99686,0.5694,0.95485,0.00148718,0.00148718,0.00148718
261,2394.47,1.05565,1.54035,0.52166,0.91531,0.9198,0.90724,0.92548,0.47974,0.90322,0.8877,0.89093,0.42971,1.35965,2.18851,0.61081,0.96634,0.0014852,0.0014852,0.0014852
262,2403.59,1.05401,1.52217,0.53822,0.9147,0.92359,0.91031,0.93269,0.48843,0.90705,0.88641,0.8971,0.42987,1.35273,2.17002,0.60598,0.965,0.00148322,0.00148322,0.00148322
